chrom	start	end	name	ctcf_occupancy	ctcf_frac
chr10	127544573	127545217	CTCF_20605	1	0.0169
chr10	127563742	127564587	CTCF_20606	50	0.8475
chr10	127577176	127578135	CTCF_20607	18	0.3051
chr10	127584426	127584816	CTCF_20608	1	0.0169
chr10	127649521	127650304	CTCF_20609	30	0.5085
chr10	127679487	127680455	CTCF_20610	33	0.5593
chr10	127694351	127695516	CTCF_20611	37	0.6271
chr10	127715651	127716538	CTCF_20612	39	0.661
chr10	127756925	127757605	CTCF_20613	13	0.2203
chr10	127774681	127775128	CTCF_20614	2	0.0339
chr10	127813151	127813801	CTCF_20615	22	0.3729
chr10	127814859	127815742	CTCF_20616	23	0.3898
chr10	127834263	127834937	CTCF_20617	2	0.0339
chr10	127847653	127848283	CTCF_20618	1	0.0169
chr10	127853701	127854691	CTCF_20619	59	1.0
chr10	127870315	127871019	CTCF_20620	36	0.6102
chr10	127872771	127873353	CTCF_20621	17	0.2881
chr10	127886607	127886963	CTCF_20622	1	0.0169
chr10	127906475	127907831	CTCF_20623	56	0.9492
chr10	127916790	127917226	CTCF_20624	2	0.0339
chr10	127919118	127920034	CTCF_20625	32	0.5424
chr10	127922795	127923205	CTCF_20626	1	0.0169
chr10	127954202	127954488	CTCF_20627	3	0.0508
chr10	127973905	127974349	CTCF_20628	10	0.1695
chr10	127978499	127978779	CTCF_20629	1	0.0169
chr10	128011062	128011977	CTCF_20630	59	1.0
chr10	128035249	128036221	CTCF_20631	58	0.9831
chr10	128047174	128047854	CTCF_20632	3	0.0508
chr10	128050922	128051552	CTCF_20633	1	0.0169
chr10	128055378	128055542	CTCF_20634	1	0.0169
chr10	128064606	128065076	CTCF_20635	1	0.0169
chr10	128069169	128070135	CTCF_20636	59	1.0
chr10	128078202	128079268	CTCF_20637	58	0.9831
chr10	128086588	128086818	CTCF_20638	1	0.0169
chr10	128087422	128087842	CTCF_20639	1	0.0169
chr10	128088118	128088974	CTCF_20640	19	0.322
chr10	128091856	128092292	CTCF_20641	3	0.0508
chr10	128117077	128117966	CTCF_20642	25	0.4237
chr10	128125050	128125366	CTCF_20643	1	0.0169
chr10	128125841	128126157	CTCF_20644	1	0.0169
chr10	128126548	128127128	CTCF_20645	3	0.0508
chr10	128149597	128150743	CTCF_20646	59	1.0
chr10	128157018	128157374	CTCF_20647	1	0.0169
chr10	128158072	128158522	CTCF_20648	3	0.0508
chr10	128178174	128178980	CTCF_20649	41	0.6949
chr10	128187465	128187781	CTCF_20650	1	0.0169
chr10	128209861	128211546	CTCF_20651	55	0.9322
chr10	128211602	128212600	CTCF_20652	59	1.0
chr10	128242556	128242992	CTCF_20653	3	0.0508
chr10	128263651	128264664	CTCF_20654	59	1.0
chr10	128267769	128268751	CTCF_20655	44	0.7458
chr10	128274850	128275948	CTCF_20656	6	0.1017
chr10	128276846	128277236	CTCF_20657	1	0.0169
chr10	128277283	128277459	CTCF_20658	1	0.0169
chr10	128280318	128280624	CTCF_20659	2	0.0339
chr10	128294861	128295614	CTCF_20660	6	0.1017
chr10	128324021	128324492	CTCF_20661	12	0.2034
chr10	128341101	128341745	CTCF_20662	1	0.0169
chr10	128419622	128420072	CTCF_20663	3	0.0508
chr10	128435803	128436307	CTCF_20664	1	0.0169
chr10	128494797	128494981	CTCF_20665	1	0.0169
chr10	128497892	128498596	CTCF_20666	3	0.0508
chr10	128530071	128530933	CTCF_20667	49	0.8305
chr10	128541169	128541727	CTCF_20668	15	0.2542
chr10	128567737	128567937	CTCF_20669	2	0.0339
chr10	128571763	128572199	CTCF_20670	4	0.0678
chr10	128631602	128632698	CTCF_20671	49	0.8305
chr10	128633985	128634698	CTCF_20672	18	0.3051
chr10	128648407	128649051	CTCF_20673	1	0.0169
chr10	128660649	128661229	CTCF_20674	6	0.1017
chr10	128720336	128720980	CTCF_20675	1	0.0169
chr10	128724635	128725386	CTCF_20676	5	0.0847
chr10	128739930	128740419	CTCF_20677	7	0.1186
chr10	128751292	128751516	CTCF_20678	1	0.0169
chr10	128776638	128777074	CTCF_20679	1	0.0169
chr10	128805885	128806045	CTCF_20680	1	0.0169
chr10	128843793	128844701	CTCF_20681	15	0.2542
chr10	128854963	128855373	CTCF_20682	1	0.0169
chr10	128859511	128860504	CTCF_20683	51	0.8644
chr10	128897005	128897365	CTCF_20684	1	0.0169
chr10	128902437	128902599	CTCF_20685	1	0.0169
chr10	128908387	128909037	CTCF_20686	5	0.0847
chr10	128922188	128922548	CTCF_20687	1	0.0169
chr10	128923926	128924786	CTCF_20688	1	0.0169
chr10	128934914	128935230	CTCF_20689	1	0.0169
chr10	128952815	128953235	CTCF_20690	1	0.0169
chr10	128963231	128963735	CTCF_20691	1	0.0169
chr10	129031174	129032173	CTCF_20692	58	0.9831
chr10	129040109	129040369	CTCF_20693	1	0.0169
chr10	129057192	129057612	CTCF_20694	1	0.0169
chr10	129074909	129075329	CTCF_20695	1	0.0169
chr10	129193293	129193553	CTCF_20696	1	0.0169
chr10	129231853	129232206	CTCF_20697	5	0.0847
chr10	129233366	129233786	CTCF_20698	1	0.0169
chr10	129274924	129275738	CTCF_20699	12	0.2034
chr10	129309302	129309806	CTCF_20700	1	0.0169
chr10	129332352	129333218	CTCF_20701	39	0.661
chr10	129418076	129418272	CTCF_20702	1	0.0169
chr10	129466678	129467165	CTCF_20703	2	0.0339
chr10	129498510	129499239	CTCF_20704	11	0.1864
chr10	129513397	129513546	CTCF_20705	1	0.0169
chr10	129547190	129547303	CTCF_20706	1	0.0169
chr10	129658528	129659264	CTCF_20707	29	0.4915
chr10	129662276	129662846	CTCF_20708	9	0.1525
chr10	129673314	129673688	CTCF_20709	4	0.0678
chr10	129706683	129707133	CTCF_20710	2	0.0339
chr10	129722588	129722748	CTCF_20711	1	0.0169
chr10	129740533	129740969	CTCF_20712	1	0.0169
chr10	129754288	129754938	CTCF_20713	2	0.0339
chr10	129768505	129768989	CTCF_20714	5	0.0847
chr10	129785919	129786355	CTCF_20715	1	0.0169
chr10	129853433	129854254	CTCF_20716	40	0.678
chr10	129877598	129878427	CTCF_20717	43	0.7288
chr10	129888860	129889805	CTCF_20718	56	0.9492
chr10	129925712	129926120	CTCF_20719	3	0.0508
chr10	129929823	129930305	CTCF_20720	8	0.1356
chr10	129949627	129949891	CTCF_20721	1	0.0169
chr10	129955968	129956372	CTCF_20722	2	0.0339
chr10	129957970	129958529	CTCF_20723	13	0.2203
chr10	129961480	129961744	CTCF_20724	1	0.0169
chr10	129962993	129963573	CTCF_20725	1	0.0169
chr10	129963966	129964546	CTCF_20726	2	0.0339
chr10	129968609	129969638	CTCF_20727	42	0.7119
chr10	129971347	129972356	CTCF_20728	44	0.7458
chr10	129984076	129984392	CTCF_20729	1	0.0169
chr10	130036368	130036664	CTCF_20730	1	0.0169
chr10	130044876	130045580	CTCF_20731	20	0.339
chr10	130067999	130068259	CTCF_20732	1	0.0169
chr10	130074529	130075315	CTCF_20733	5	0.0847
chr10	130109022	130109306	CTCF_20734	1	0.0169
chr10	130109453	130111773	CTCF_20735	59	1.0
chr10	130127564	130128561	CTCF_20736	58	0.9831
chr10	130135914	130137242	CTCF_20737	6	0.1017
chr10	130160478	130161180	CTCF_20738	15	0.2542
chr10	130179462	130180316	CTCF_20739	44	0.7458
chr10	130189717	130190795	CTCF_20740	58	0.9831
chr10	130196995	130197499	CTCF_20741	1	0.0169
chr10	130202874	130203554	CTCF_20742	1	0.0169
chr10	130227896	130228212	CTCF_20743	2	0.0339
chr10	130244039	130244223	CTCF_20744	1	0.0169
chr10	130254606	130255110	CTCF_20745	3	0.0508
chr10	130256361	130256811	CTCF_20746	4	0.0678
chr10	130332594	130332910	CTCF_20747	1	0.0169
chr10	130333033	130333913	CTCF_20748	4	0.0678
chr10	130336501	130337380	CTCF_20749	10	0.1695
chr10	130341166	130342069	CTCF_20750	36	0.6102
chr10	130362243	130362747	CTCF_20751	1	0.0169
chr10	130378581	130379037	CTCF_20752	9	0.1525
chr10	130392206	130392370	CTCF_20753	1	0.0169
chr10	130422929	130423381	CTCF_20754	3	0.0508
chr10	130465052	130465472	CTCF_20755	3	0.0508
chr10	130470356	130470616	CTCF_20756	1	0.0169
chr10	130484444	130484628	CTCF_20757	1	0.0169
chr10	130545505	130546185	CTCF_20758	2	0.0339
chr10	130547364	130547728	CTCF_20759	6	0.1017
chr10	130566503	130566939	CTCF_20760	1	0.0169
chr10	130686522	130687420	CTCF_20761	25	0.4237
chr10	130707443	130708361	CTCF_20762	4	0.0678
chr10	130717046	130717550	CTCF_20763	2	0.0339
chr10	130782513	130782829	CTCF_20764	3	0.0508
chr10	130935002	130935572	CTCF_20765	4	0.0678
chr10	131084165	131084869	CTCF_20766	5	0.0847
chr10	131088500	131089225	CTCF_20767	3	0.0508
chr10	131137299	131137755	CTCF_20768	1	0.0169
chr10	131141945	131142381	CTCF_20769	1	0.0169
chr10	131142774	131143004	CTCF_20770	1	0.0169
chr10	131155913	131156098	CTCF_20771	1	0.0169
chr10	131179265	131179721	CTCF_20772	1	0.0169
chr10	131241884	131242764	CTCF_20773	29	0.4915
chr10	131309883	131310799	CTCF_20774	29	0.4915
chr10	131311848	131312204	CTCF_20775	2	0.0339
chr10	131312301	131313020	CTCF_20776	20	0.339
chr10	131357328	131357764	CTCF_20777	1	0.0169
chr10	131359719	131360219	CTCF_20778	1	0.0169
chr10	131364822	131365052	CTCF_20779	1	0.0169
chr10	131396069	131396740	CTCF_20780	9	0.1525
chr10	131453914	131454837	CTCF_20781	55	0.9322
chr10	131462172	131463028	CTCF_20782	1	0.0169
chr10	131477402	131477838	CTCF_20783	2	0.0339
chr10	131487681	131488361	CTCF_20784	5	0.0847
chr10	131496348	131496784	CTCF_20785	1	0.0169
chr10	131568433	131569104	CTCF_20786	2	0.0339
chr10	131569687	131570480	CTCF_20787	13	0.2203
chr10	131689024	131689474	CTCF_20788	4	0.0678
chr10	131702671	131702987	CTCF_20789	1	0.0169
chr10	131727065	131727295	CTCF_20790	1	0.0169
chr10	131786731	131787758	CTCF_20791	58	0.9831
chr10	131839979	131840683	CTCF_20792	22	0.3729
chr10	131841956	131842186	CTCF_20793	1	0.0169
chr10	131852865	131853545	CTCF_20794	3	0.0508
chr10	131854983	131855267	CTCF_20795	4	0.0678
chr10	131858851	131859502	CTCF_20796	4	0.0678
chr10	131860776	131861389	CTCF_20797	5	0.0847
chr10	131872659	131873309	CTCF_20798	2	0.0339
chr10	131874598	131875681	CTCF_20799	59	1.0
chr10	131882464	131882624	CTCF_20800	1	0.0169
chr10	131885149	131886042	CTCF_20801	58	0.9831
chr10	131890948	131891834	CTCF_20802	20	0.339
chr10	131899664	131901286	CTCF_20803	20	0.339
chr10	131904915	131905309	CTCF_20804	2	0.0339
chr10	131928964	131929373	CTCF_20805	4	0.0678
chr10	131943295	131944207	CTCF_20806	44	0.7458
chr10	131946124	131946794	CTCF_20807	5	0.0847
chr10	131972714	131973104	CTCF_20808	1	0.0169
chr10	131973700	131974170	CTCF_20809	2	0.0339
chr10	131981094	131982358	CTCF_20810	19	0.322
chr10	131993487	131994344	CTCF_20811	2	0.0339
chr10	132001173	132002058	CTCF_20812	15	0.2542
chr10	132022751	132023855	CTCF_20813	59	1.0
chr10	132036646	132037535	CTCF_20814	9	0.1525
chr10	132042872	132043452	CTCF_20815	2	0.0339
chr10	132044781	132045171	CTCF_20816	1	0.0169
chr10	132057413	132057643	CTCF_20817	1	0.0169
chr10	132064153	132064543	CTCF_20818	1	0.0169
chr10	132065644	132066224	CTCF_20819	2	0.0339
chr10	132101347	132102027	CTCF_20820	12	0.2034
chr10	132134197	132134653	CTCF_20821	5	0.0847
chr10	132142143	132143144	CTCF_20822	58	0.9831
chr10	132146149	132146599	CTCF_20823	4	0.0678
chr10	132150667	132151507	CTCF_20824	2	0.0339
chr10	132163346	132164166	CTCF_20825	27	0.4576
chr10	132169989	132170249	CTCF_20826	2	0.0339
chr10	132176476	132176980	CTCF_20827	1	0.0169
chr10	132184890	132185170	CTCF_20828	1	0.0169
chr10	132186915	132187510	CTCF_20829	3	0.0508
chr10	132190137	132190367	CTCF_20830	1	0.0169
chr10	132204661	132205155	CTCF_20831	4	0.0678
chr10	132219249	132219957	CTCF_20832	25	0.4237
chr10	132222805	132223737	CTCF_20833	58	0.9831
chr10	132224778	132225168	CTCF_20834	3	0.0508
chr10	132232417	132233121	CTCF_20835	5	0.0847
chr10	132236398	132236574	CTCF_20836	1	0.0169
chr10	132239519	132240099	CTCF_20837	6	0.1017
chr10	132252229	132253105	CTCF_20838	14	0.2373
chr10	132265893	132266473	CTCF_20839	2	0.0339
chr10	132272118	132272414	CTCF_20840	1	0.0169
chr10	132293218	132293674	CTCF_20841	1	0.0169
chr10	132297472	132298116	CTCF_20842	1	0.0169
chr10	132306711	132307341	CTCF_20843	1	0.0169
chr10	132308214	132308794	CTCF_20844	2	0.0339
chr10	132311348	132311834	CTCF_20845	7	0.1186
chr10	132322443	132323073	CTCF_20846	12	0.2034
chr10	132331990	132332494	CTCF_20847	3	0.0508
chr10	132333590	132334161	CTCF_20848	1	0.0169
chr10	132345385	132345761	CTCF_20849	1	0.0169
chr10	132352361	132353422	CTCF_20850	59	1.0
chr10	132359228	132360007	CTCF_20851	9	0.1525
chr10	132360559	132361485	CTCF_20852	56	0.9492
chr10	132371629	132372525	CTCF_20853	39	0.661
chr10	132382965	132383195	CTCF_20854	2	0.0339
chr10	132387694	132388458	CTCF_20855	59	1.0
chr10	132395708	132397563	CTCF_20856	40	0.678
chr10	132397930	132398582	CTCF_20857	3	0.0508
chr10	132400260	132401126	CTCF_20858	2	0.0339
chr10	132404988	132405344	CTCF_20859	1	0.0169
chr10	132407636	132408626	CTCF_20860	13	0.2203
chr10	132411350	132411965	CTCF_20861	5	0.0847
chr10	132420642	132421182	CTCF_20862	2	0.0339
chr10	132427175	132427471	CTCF_20863	3	0.0508
chr10	132443440	132444132	CTCF_20864	47	0.7966
chr10	132446571	132447536	CTCF_20865	54	0.9153
chr10	132452098	132452781	CTCF_20866	24	0.4068
chr10	132452844	132453888	CTCF_20867	59	1.0
chr10	132455666	132455821	CTCF_20868	1	0.0169
chr10	132457547	132458042	CTCF_20869	11	0.1864
chr10	132458089	132459195	CTCF_20870	59	1.0
chr10	132461799	132462155	CTCF_20871	1	0.0169
chr10	132463407	132464261	CTCF_20872	30	0.5085
chr10	132465286	132465516	CTCF_20873	3	0.0508
chr10	132487877	132488109	CTCF_20874	2	0.0339
chr10	132506702	132506998	CTCF_20875	1	0.0169
chr10	132508627	132509107	CTCF_20876	19	0.322
chr10	132517029	132517878	CTCF_20877	2	0.0339
chr10	132518944	132519705	CTCF_20878	3	0.0508
chr10	132532894	132533174	CTCF_20879	1	0.0169
chr10	132536103	132537714	CTCF_20880	32	0.5424
chr10	132540482	132541009	CTCF_20881	23	0.3898
chr10	132550944	132551848	CTCF_20882	7	0.1186
chr10	132560295	132560605	CTCF_20883	1	0.0169
chr10	132563736	132564030	CTCF_20884	2	0.0339
chr10	132571961	132572808	CTCF_20885	8	0.1356
chr10	132577468	132578148	CTCF_20886	27	0.4576
chr10	132591394	132592157	CTCF_20887	7	0.1186
chr10	132599280	132599636	CTCF_20888	1	0.0169
chr10	132615993	132616437	CTCF_20889	2	0.0339
chr10	132617673	132618063	CTCF_20890	2	0.0339
chr10	132628993	132629277	CTCF_20891	1	0.0169
chr10	132634307	132635141	CTCF_20892	17	0.2881
chr10	132637589	132638545	CTCF_20893	57	0.9661
chr10	132643984	132644634	CTCF_20894	5	0.0847
chr10	132648010	132648400	CTCF_20895	1	0.0169
chr10	132654417	132655428	CTCF_20896	59	1.0
chr10	132663718	132664014	CTCF_20897	1	0.0169
chr10	132685028	132685678	CTCF_20898	5	0.0847
chr10	132722951	132723404	CTCF_20899	4	0.0678
chr10	132735443	132735833	CTCF_20900	1	0.0169
chr10	132738353	132738743	CTCF_20901	1	0.0169
chr10	132747252	132747540	CTCF_20902	1	0.0169
chr10	132788274	132788978	CTCF_20903	26	0.4407
chr10	132793202	132793518	CTCF_20904	2	0.0339
chr10	132794052	132794405	CTCF_20905	9	0.1525
chr10	132802768	132803038	CTCF_20906	3	0.0508
chr10	132836176	132836580	CTCF_20907	3	0.0508
chr10	132836639	132837605	CTCF_20908	59	1.0
chr10	132850874	132851104	CTCF_20909	2	0.0339
chr10	132860712	132860896	CTCF_20910	1	0.0169
chr10	132886325	132887039	CTCF_20911	9	0.1525
chr10	132893656	132894400	CTCF_20912	26	0.4407
chr10	132904034	132904945	CTCF_20913	58	0.9831
chr10	132912255	132912749	CTCF_20914	1	0.0169
chr10	132920498	132921178	CTCF_20915	1	0.0169
chr10	132938505	132939410	CTCF_20916	39	0.661
chr10	132940025	132940946	CTCF_20917	55	0.9322
chr10	132941984	132942610	CTCF_20918	7	0.1186
chr10	132962095	132963012	CTCF_20919	13	0.2203
chr10	132998271	132998501	CTCF_20920	1	0.0169
chr10	133039145	133039581	CTCF_20921	2	0.0339
chr10	133082953	133083457	CTCF_20922	1	0.0169
chr10	133084947	133086012	CTCF_20923	6	0.1017
chr10	133087731	133088235	CTCF_20924	1	0.0169
chr10	133088682	133088966	CTCF_20925	2	0.0339
chr10	133090984	133091168	CTCF_20926	1	0.0169
chr10	133096790	133097679	CTCF_20927	7	0.1186
chr10	133098660	133099240	CTCF_20928	6	0.1017
chr10	133124477	133125483	CTCF_20929	47	0.7966
chr10	133143602	133144622	CTCF_20930	58	0.9831
chr10	133158864	133159506	CTCF_20931	2	0.0339
chr10	133166750	133166934	CTCF_20932	1	0.0169
chr10	133196261	133196445	CTCF_20933	1	0.0169
chr10	133197411	133197641	CTCF_20934	1	0.0169
chr10	133225897	133226930	CTCF_20935	7	0.1186
chr10	133226997	133227181	CTCF_20936	1	0.0169
chr10	133246815	133247687	CTCF_20937	28	0.4746
chr10	133249339	133249775	CTCF_20938	6	0.1017
chr10	133257320	133258198	CTCF_20939	47	0.7966
chr10	133258842	133259158	CTCF_20940	1	0.0169
chr10	133259240	133259820	CTCF_20941	2	0.0339
chr10	133261236	133261520	CTCF_20942	1	0.0169
chr10	133268011	133268195	CTCF_20943	1	0.0169
chr10	133274672	133274980	CTCF_20944	5	0.0847
chr10	133275412	133276331	CTCF_20945	15	0.2542
chr10	133277008	133277474	CTCF_20946	1	0.0169
chr10	133278708	133279358	CTCF_20947	1	0.0169
chr10	133302047	133302751	CTCF_20948	1	0.0169
chr10	133304565	133305432	CTCF_20949	49	0.8305
chr10	133305571	133306071	CTCF_20950	1	0.0169
chr10	133307383	133309167	CTCF_20951	58	0.9831
chr10	133309262	133310012	CTCF_20952	3	0.0508
chr10	133313511	133314461	CTCF_20953	59	1.0
chr10	133318440	133319356	CTCF_20954	59	1.0
chr10	133327283	133327933	CTCF_20955	1	0.0169
chr10	133329404	133330444	CTCF_20956	59	1.0
chr10	133348328	133348523	CTCF_20957	1	0.0169
chr10	133351268	133352199	CTCF_20958	7	0.1186
chr10	133353417	133353697	CTCF_20959	1	0.0169
chr10	133357141	133357577	CTCF_20960	2	0.0339
chr10	133373178	133374114	CTCF_20961	3	0.0508
chr10	133378481	133378837	CTCF_20962	1	0.0169
chr10	133383881	133384165	CTCF_20963	1	0.0169
chr10	133389345	133390049	CTCF_20964	5	0.0847
chr10	133393936	133394640	CTCF_20965	34	0.5763
chr10	133396569	133397245	CTCF_20966	6	0.1017
chr10	133437596	133438445	CTCF_20967	49	0.8305
chr10	133438599	133439329	CTCF_20968	32	0.5424
chr10	133453363	133453813	CTCF_20969	2	0.0339
chr10	133465522	133465706	CTCF_20970	1	0.0169
chr10	133476632	133476916	CTCF_20971	3	0.0508
chr10	133497235	133498079	CTCF_20972	40	0.678
chr10	133516156	133516452	CTCF_20973	1	0.0169
chr10	133519827	133520805	CTCF_20974	54	0.9153
chr10	133557494	133557920	CTCF_20975	4	0.0678
chr10	133565487	133566090	CTCF_20976	3	0.0508
chr10	133608705	133609575	CTCF_20977	43	0.7288
chr10	133636988	133637668	CTCF_20978	6	0.1017
chr10	133646935	133647581	CTCF_20979	23	0.3898
chr10	133663119	133663978	CTCF_20980	6	0.1017
chr10	133785754	133786324	CTCF_20981	10	0.1695
chr11	132018	132668	CTCF_20982	1	0.0169
chr11	180027	180850	CTCF_20983	23	0.3898
chr11	189445	190584	CTCF_20984	28	0.4746
chr11	191805	192653	CTCF_20985	42	0.7119
chr11	207355	208084	CTCF_20986	8	0.1356
chr11	208490	208806	CTCF_20987	4	0.0678
chr11	209363	210023	CTCF_20988	6	0.1017
chr11	236284	237298	CTCF_20989	24	0.4068
chr11	250527	251358	CTCF_20990	58	0.9831
chr11	251461	252013	CTCF_20991	6	0.1017
chr11	257970	258674	CTCF_20992	34	0.5763
chr11	268663	270000	CTCF_20993	23	0.3898
chr11	271218	271574	CTCF_20994	1	0.0169
chr11	272357	272713	CTCF_20995	1	0.0169
chr11	280032	280365	CTCF_20996	1	0.0169
chr11	297776	298452	CTCF_20997	1	0.0169
chr11	299878	300370	CTCF_20998	16	0.2712
chr11	304659	305655	CTCF_20999	59	1.0
chr11	307753	308577	CTCF_21000	9	0.1525
chr11	309140	309500	CTCF_21001	1	0.0169
chr11	313997	314769	CTCF_21002	5	0.0847
chr11	315055	315295	CTCF_21003	1	0.0169
chr11	316195	316605	CTCF_21004	1	0.0169
chr11	318969	319902	CTCF_21005	3	0.0508
chr11	320527	320997	CTCF_21006	1	0.0169
chr11	330169	330485	CTCF_21007	1	0.0169
chr11	340863	341507	CTCF_21008	1	0.0169
chr11	353478	354081	CTCF_21009	1	0.0169
chr11	355718	356516	CTCF_21010	3	0.0508
chr11	361739	362543	CTCF_21011	44	0.7458
chr11	364223	365229	CTCF_21012	40	0.678
chr11	367849	368429	CTCF_21013	1	0.0169
chr11	370494	370930	CTCF_21014	2	0.0339
chr11	382305	382603	CTCF_21015	2	0.0339
chr11	387448	388227	CTCF_21016	5	0.0847
chr11	390082	390607	CTCF_21017	15	0.2542
chr11	396285	397712	CTCF_21018	47	0.7966
chr11	398969	399293	CTCF_21019	1	0.0169
chr11	405447	406138	CTCF_21020	8	0.1356
chr11	406487	407417	CTCF_21021	29	0.4915
chr11	410018	410540	CTCF_21022	2	0.0339
chr11	414562	414878	CTCF_21023	1	0.0169
chr11	415281	415985	CTCF_21024	3	0.0508
chr11	417148	417504	CTCF_21025	1	0.0169
chr11	440048	440797	CTCF_21026	24	0.4068
chr11	447944	448978	CTCF_21027	59	1.0
chr11	450015	451729	CTCF_21028	43	0.7288
chr11	469685	470409	CTCF_21029	28	0.4746
chr11	472328	472608	CTCF_21030	1	0.0169
chr11	488941	489331	CTCF_21031	1	0.0169
chr11	494870	495260	CTCF_21032	1	0.0169
chr11	497951	498421	CTCF_21033	1	0.0169
chr11	506290	507265	CTCF_21034	18	0.3051
chr11	518244	519328	CTCF_21035	59	1.0
chr11	520709	521615	CTCF_21036	13	0.2203
chr11	530173	530397	CTCF_21037	1	0.0169
chr11	534538	536151	CTCF_21038	15	0.2542
chr11	537412	537832	CTCF_21039	1	0.0169
chr11	554612	555656	CTCF_21040	59	1.0
chr11	558729	559610	CTCF_21041	11	0.1864
chr11	559724	560315	CTCF_21042	1	0.0169
chr11	560890	561008	CTCF_21043	1	0.0169
chr11	565833	566894	CTCF_21044	11	0.1864
chr11	568347	568848	CTCF_21045	2	0.0339
chr11	575318	575911	CTCF_21046	2	0.0339
chr11	576098	576767	CTCF_21047	4	0.0678
chr11	594144	594994	CTCF_21048	2	0.0339
chr11	595558	596238	CTCF_21049	4	0.0678
chr11	596988	597701	CTCF_21050	21	0.3559
chr11	606044	606900	CTCF_21051	1	0.0169
chr11	608331	608831	CTCF_21052	1	0.0169
chr11	611873	612823	CTCF_21053	37	0.6271
chr11	615676	616346	CTCF_21054	1	0.0169
chr11	629158	629704	CTCF_21055	12	0.2034
chr11	637696	638475	CTCF_21056	2	0.0339
chr11	657797	658153	CTCF_21057	1	0.0169
chr11	662435	663440	CTCF_21058	59	1.0
chr11	694655	695134	CTCF_21059	3	0.0508
chr11	696143	697004	CTCF_21060	48	0.8136
chr11	704939	705589	CTCF_21061	1	0.0169
chr11	706672	707393	CTCF_21062	18	0.3051
chr11	721782	722066	CTCF_21063	1	0.0169
chr11	723069	724001	CTCF_21064	59	1.0
chr11	727703	728737	CTCF_21065	58	0.9831
chr11	729694	730084	CTCF_21066	1	0.0169
chr11	746483	748162	CTCF_21067	43	0.7288
chr11	755228	755908	CTCF_21068	23	0.3898
chr11	761640	761944	CTCF_21069	3	0.0508
chr11	762263	763083	CTCF_21070	35	0.5932
chr11	763706	763946	CTCF_21071	1	0.0169
chr11	765052	766034	CTCF_21072	59	1.0
chr11	772903	773293	CTCF_21073	1	0.0169
